ID,Tên xe,Dòng xe,Hãng,Xuất xứ,Số cửa,Số chỗ ngồi,Động cơ,Tình trạng,Năm sản xuất,Giá,Tỉnh
4903732,Xe Ford Explorer Limited 2.3L EcoBoost 2023,SUV,Ford,Nhập khẩu,5,7,Xăng,Xe mới,2023,2399000000,Hà Nội
4903745,Xe Fiat Albea HLX 2007,Sedan,Fiat,Lắp ráp trong nước,4,5,Xăng,Xe đã dùng,2007,85000000,Bà Rịa Vũng Tàu
4903746,Xe Kia Morning 1.0 AT 2011,Hatchback,Kia,Nhập khẩu,5,5,Xăng,Xe đã dùng,2011,270000000,Thái Nguyên
4903750,Xe Mitsubishi Outlander 2.0 CVT 2019,SUV,Mitsubishi,Lắp ráp trong nước,5,7,Xăng,Xe đã dùng,2019,666000000,Hà Nội
4903754,Xe Honda CRV 2.4 AT 2014,SUV,Honda,Lắp ráp trong nước,5,5,Xăng,Xe đã dùng,2014,550000000,Hà Nội
4903758,Xe Mercedes Benz E class E200 Exclusive 2022,Sedan,Mercedes Benz,Lắp ráp trong nước,4,5,Xăng,Xe đã dùng,2022,2138000000,TP HCM
4903759,Xe Mazda CX5 Premium 2.0 AT 2022,SUV,Mazda,Lắp ráp trong nước,5,5,Xăng,Xe đã dùng,2022,825000000,Hà Nội
4903768,Xe Toyota Yaris 1.5G 2020,Hatchback,Toyota,Nhập khẩu,5,5,Xăng,Xe đã dùng,2020,595000000,Hà Nội
4903770,Xe Toyota Corolla altis 1.3J MT 2003,Sedan,Toyota,Lắp ráp trong nước,4,5,Xăng,Xe đã dùng,2003,110000000,Nam Định
4903775,Xe Toyota Sienna Platinum 2.5 AT AWD 2020,Van/Minivan,Toyota,Nhập khẩu,5,7,Hybrid,Xe đã dùng,2020,4300000000,Hà Nội
4903785,Xe Kia Sorento DATH 2017,SUV,Kia,Lắp ráp trong nước,5,7,Dầu,Xe đã dùng,2017,699000000,Hà Nội
4903795,Xe Kia Rio 1.4 MT 2014,Sedan,Kia,Nhập khẩu,4,5,Xăng,Xe đã dùng,2014,275000000,Bắc Ninh
4903796,Xe Ford EcoSport Titanium 1.5L AT 2018,SUV,Ford,Lắp ráp trong nước,5,5,Xăng,Xe đã dùng,2018,479000000,TP HCM
4903802,Xe Kia Morning AT 2019,Hatchback,Kia,Lắp ráp trong nước,5,5,Xăng,Xe đã dùng,2019,320000000,Hà Nội
4903805,Xe VinFast Fadil 1.4 AT Plus 2020,Hatchback,VinFast,Lắp ráp trong nước,5,5,Xăng,Xe đã dùng,2020,350000000,Hà Nội
4903809,Xe Mercedes Benz S class S450 Luxury 2022,Sedan,Mercedes Benz,Nhập khẩu,4,5,Xăng,Xe đã dùng,2022,5290000000,Hà Nội
4903810,Xe MG 5 Luxury 1.5 AT 2022,Sedan,MG,Nhập khẩu,5,5,Xăng,Xe mới,2022,558000000,TP HCM
4903814,Xe Hyundai Grand Starex Van 2.5 MT 2016,Van/Minivan,Hyundai,Nhập khẩu,5,3,Dầu,Xe đã dùng,2016,555000000,Hà Nội
4903828,Xe Ford Everest Titanium 2.0L 4x4 AT 2021,SUV,Ford,Nhập khẩu,5,7,Dầu,Xe đã dùng,2021,1180000000,TP HCM
4903837,Xe Toyota Corolla Cross 1.8G 2021,SUV,Toyota,Nhập khẩu,5,5,Xăng,Xe đã dùng,2021,675000000,Đà Nẵng
4903840,Xe Toyota Innova G 2011,Crossover,Toyota,Lắp ráp trong nước,5,8,Xăng,Xe đã dùng,2011,279000000,Hưng Yên
4903853,Xe Hyundai i10 Grand 1.2 MT 2017,Sedan,Hyundai,Nhập khẩu,4,5,Xăng,Xe đã dùng,2017,269000000,TP HCM
4903857,Xe Mazda CX5 Premium 2.0 AT 2022,SUV,Mazda,Lắp ráp trong nước,5,5,Xăng,Xe đã dùng,2022,810000000,TP HCM
4903870,Xe Kia Morning Van 1.0 AT 2016,Van/Minivan,Kia,Nhập khẩu,5,2,Xăng,Xe đã dùng,2016,255000000,Hà Nội
4903880,Xe Mazda 6 Premium 2.5 AT 2019,Sedan,Mazda,Lắp ráp trong nước,4,5,Xăng,Xe đã dùng,2019,685000000,Hà Nội
4903885,Xe Toyota Corolla altis 1.8G AT 2015,Sedan,Toyota,Lắp ráp trong nước,4,5,Xăng,Xe đã dùng,2015,515000000,Bắc Giang
4903894,Xe Ford Ranger Raptor 2.0L 4x4 AT 2023,Bán tải / Pickup,Ford,Nhập khẩu,4,5,Dầu,Xe mới,2023,1299000000,Nghệ An
4903895,Xe Hyundai Kona 2.0 ATH 2019,Crossover,Hyundai,Lắp ráp trong nước,5,5,Xăng,Xe đã dùng,2019,580000000,Hà Nội
4903903,Xe Mercedes Benz E class E180 2021,Sedan,Mercedes Benz,Lắp ráp trong nước,4,5,Xăng,Xe đã dùng,2021,1770000000,Hà Nội
4903906,Xe Mercedes Benz S class S450L Luxury 2018,Sedan,Mercedes Benz,Lắp ráp trong nước,4,5,Xăng,Xe đã dùng,2018,3050000000,Hà Nội
4903909,Xe Ford Everest Wildtrak 2.0L 4x4 AT 2023,SUV,Ford,Nhập khẩu,5,7,Dầu,Xe mới,2023,1499000000,Nghệ An
4903912,Xe Hyundai Elantra 1.6 AT 2020,Sedan,Hyundai,Lắp ráp trong nước,4,5,Xăng,Xe đã dùng,2020,550000000,Hà Nội
4903915,Xe Mercedes Benz S class S450L 2018,Sedan,Mercedes Benz,Lắp ráp trong nước,4,5,Xăng,Xe đã dùng,2018,2790000000,Hà Nội
4903919,Xe Kia Seltos Deluxe 1.4 AT 2021,Crossover,Kia,Lắp ráp trong nước,5,5,Xăng,Xe đã dùng,2021,588000000,TP HCM
4903923,Xe Mercedes Benz C class C200 Exclusive 2021,Sedan,Mercedes Benz,Lắp ráp trong nước,4,5,Xăng,Xe đã dùng,2021,1418000000,TP HCM
4903924,Xe Mercedes Benz E class E200 2003,Sedan,Mercedes Benz,Nhập khẩu,4,5,Xăng,Xe đã dùng,2003,245000000,Bình Dương
4903927,Xe Mitsubishi Outlander Premium 2.0 CVT 2021,SUV,Mitsubishi,Lắp ráp trong nước,5,7,Xăng,Xe đã dùng,2021,810000000,Hà Nội
4903935,Xe Toyota Camry 2.5Q 2019,Sedan,Toyota,Nhập khẩu,4,5,Xăng,Xe đã dùng,2019,990000000,TP HCM
4903943,Xe Mitsubishi Outlander 2.0 CVT 2018,SUV,Mitsubishi,Lắp ráp trong nước,5,7,Xăng,Xe đã dùng,2018,650000000,Hà Nội
4903954,Xe Kia Morning VAN 1.0 AT 2011,Van/Minivan,Kia,Nhập khẩu,5,2,Xăng,Xe đã dùng,2011,173000000,Hà Nội
4903957,Xe Mazda 3 1.5 AT 2015,Sedan,Mazda,Lắp ráp trong nước,4,5,Xăng,Xe đã dùng,2015,444000000,Hà Nội
4903960,Xe Nissan Navara EL Premium R 2018,Bán tải / Pickup,Nissan,Nhập khẩu,4,5,Dầu,Xe đã dùng,2018,480000000,Hà Nội
4903965,Xe Mazda BT50 Deluxe 2.2L 4x2 AT 2019,Bán tải / Pickup,Mazda,Nhập khẩu,4,5,Dầu,Xe đã dùng,2019,499000000,Hà Nội
4903969,Xe Toyota Fortuner TRD Sportivo 4x4 AT 2012,SUV,Toyota,Lắp ráp trong nước,5,8,Xăng,Xe đã dùng,2012,476000000,Hà Nội
4903985,Xe Suzuki XL7 1.5 AT 2021,SUV,Suzuki,Nhập khẩu,5,7,Xăng,Xe đã dùng,2021,545000000,Hà Nội
4903998,Xe Toyota Vios 1.5E MT 2020,Sedan,Toyota,Lắp ráp trong nước,4,5,Xăng,Xe đã dùng,2020,385000000,Hưng Yên
4904002,Xe Mazda CX5 2.0 AT 2019,SUV,Mazda,Lắp ráp trong nước,5,5,Xăng,Xe đã dùng,2019,735000000,Thái Nguyên
4904008,Xe Kia Soul 4U 1.6 AT 2009,SUV,Kia,Nhập khẩu,5,5,Xăng,Xe đã dùng,2009,319000000,Hà Nội
4904009,Xe Mazda CX5 Premium 2.0 AT 2022,SUV,Mazda,Lắp ráp trong nước,5,5,Xăng,Xe đã dùng,2022,820000000,TP HCM
4904016,Xe Toyota Vios 1.5E CVT 2020,Sedan,Toyota,Lắp ráp trong nước,4,5,Xăng,Xe đã dùng,2020,450000000,Điện Biên
4904048,Xe Ford Ranger Wildtrak 3.2L 4x4 AT 2017,Bán tải / Pickup,Ford,Nhập khẩu,4,5,Dầu,Xe đã dùng,2017,599000000,Hà Nội
4904051,Xe Lexus LX 570 2016,SUV,Lexus,Nhập khẩu,5,7,Xăng,Xe đã dùng,2016,5499000000,Hà Nội
4904058,Xe Hyundai i10 Grand 1.2 AT 2018,Hatchback,Hyundai,Lắp ráp trong nước,5,5,Xăng,Xe đã dùng,2018,370000000,Hà Nội
4904061,Xe Honda City 1.5 2019,Sedan,Honda,Lắp ráp trong nước,4,5,Xăng,Xe đã dùng,2019,430000000,Hải Phòng
4904063,Xe Toyota Corolla altis 1.8G MT 2006,Sedan,Toyota,Lắp ráp trong nước,4,5,Xăng,Xe đã dùng,2006,210000000,Hà Nội
4904080,Xe Ford EcoSport Titanium 1.0 EcoBoost 2019,SUV,Ford,Lắp ráp trong nước,5,5,Xăng,Xe đã dùng,2019,485000000,TP HCM
4904082,Xe Honda Accord 2.4 AT 2008,Sedan,Honda,Nhập khẩu,4,5,Xăng,Xe đã dùng,2008,335000000,Nam Định
4904090,Xe Ford EcoSport Titanium 1.5L AT 2016,SUV,Ford,Lắp ráp trong nước,5,5,Xăng,Xe đã dùng,2016,395000000,Hà Nội
4904098,Xe Mercedes Benz C class C300 AMG 2013,Sedan,Mercedes Benz,Lắp ráp trong nước,4,5,Xăng,Xe đã dùng,2013,588000000,Hà Nội
4904108,Xe Toyota Innova Venturer 2.0 AT 2020,Crossover,Toyota,Lắp ráp trong nước,4,8,Xăng,Xe đã dùng,2020,780000000,TP HCM
4904111,Xe Nissan Sunny XV Premium 2019,Sedan,Nissan,Lắp ráp trong nước,4,5,Xăng,Xe đã dùng,2019,395000000,Quảng Trị
4904112,Xe Toyota Camry 2.0E 2018,Sedan,Toyota,Lắp ráp trong nước,4,5,Xăng,Xe đã dùng,2018,730000000,Hà Nội
4904115,Xe Kia Seltos Luxury 1.4 AT 2021,Crossover,Kia,Lắp ráp trong nước,5,5,Xăng,Xe đã dùng,2021,685000000,Hà Nội
4904127,Xe Chevrolet Aveo LTZ 1.5 AT 2014,Sedan,Chevrolet,Lắp ráp trong nước,4,5,Xăng,Xe đã dùng,2014,255000000,Hà Nội
4904139,Xe Toyota Vios 1.5G 2010,Sedan,Toyota,Lắp ráp trong nước,4,5,Xăng,Xe đã dùng,2010,310000000,Hà Nội
4904148,Xe Mercedes Benz GLK Class GLK280 4Matic 2009,SUV,Mercedes Benz,Lắp ráp trong nước,5,5,Xăng,Xe đã dùng,2009,355000000,Hà Nội
4904151,Xe Mitsubishi Outlander Premium 2.0 CVT 2021,SUV,Mitsubishi,Lắp ráp trong nước,5,7,Xăng,Xe đã dùng,2021,808000000,Hà Nội
4904159,Xe Hyundai i10 Grand 1.2 AT 2019,Hatchback,Hyundai,Lắp ráp trong nước,5,5,Xăng,Xe đã dùng,2019,320000000,Phú Thọ
4904169,Xe Hyundai Avante 1.6 AT 2014,Sedan,Hyundai,Lắp ráp trong nước,4,5,Xăng,Xe đã dùng,2014,340000000,Thanh Hóa
4904173,Xe Kia K3 1.6 MT 2014,Sedan,Kia,Lắp ráp trong nước,4,5,Xăng,Xe đã dùng,2014,348000000,Lâm Đồng
4904198,Xe Kia Morning EX 1.1 MT 2010,Hatchback,Kia,Lắp ráp trong nước,5,5,Xăng,Xe đã dùng,2010,155000000,Bình Dương
4904209,Xe Ford EcoSport Titanium 1.5L AT 2015,SUV,Ford,Lắp ráp trong nước,5,5,Xăng,Xe đã dùng,2015,360000000,TP HCM
4904229,Xe Hyundai Tucson 2.0 ATH 2018,Crossover,Hyundai,Lắp ráp trong nước,5,5,Xăng,Xe đã dùng,2018,735000000,Hà Nội
4904238,Xe Kia K3 1.6 AT 2015,Sedan,Kia,Lắp ráp trong nước,4,5,Xăng,Xe đã dùng,2015,420000000,Hà Nội
4904245,Xe Toyota Corolla Cross 1.8V 2022,SUV,Toyota,Nhập khẩu,5,5,Xăng,Xe mới,2022,855000000,Hà Nội
4904260,Xe Mitsubishi Outlander 2.0 CVT Premium 2018,SUV,Mitsubishi,Lắp ráp trong nước,5,7,Xăng,Xe đã dùng,2018,666000000,Thái Nguyên
4904261,Xe Ford EcoSport Titanium 1.5L AT 2016,SUV,Ford,Lắp ráp trong nước,5,5,Xăng,Xe đã dùng,2016,383000000,Thái Nguyên
4904262,Xe Ford EcoSport Titanium 1.5L AT 2016,SUV,Ford,Lắp ráp trong nước,5,5,Xăng,Xe đã dùng,2016,395000000,Hà Nội
4904266,Xe Mercedes Benz S class S450L 2018,Sedan,Mercedes Benz,Lắp ráp trong nước,4,5,Xăng,Xe đã dùng,2018,2790000000,Hà Nội
4904267,Xe Mercedes Benz S class S450L Luxury 2018,Sedan,Mercedes Benz,Lắp ráp trong nước,5,5,Xăng,Xe đã dùng,2018,3050000000,Hà Nội
4904268,Xe Mazda 6 Premium 2.5 AT 2019,Sedan,Mazda,Lắp ráp trong nước,4,5,Xăng,Xe đã dùng,2019,685000000,Hà Nội
4904269,Xe Hyundai Kona 2.0 ATH 2018,Crossover,Hyundai,Lắp ráp trong nước,5,5,Xăng,Xe đã dùng,2018,545000000,Hà Nội
4904272,Xe Mazda BT50 Deluxe 2.2L 4x2 AT 2019,Bán tải / Pickup,Mazda,Nhập khẩu,4,5,Dầu,Xe đã dùng,2019,499000000,Hà Nội
4904276,Xe Ford Ranger Raptor 2.0L 4x4 AT 2022,Bán tải / Pickup,Ford,Nhập khẩu,4,5,Dầu,Xe đã dùng,2022,1188000000,TP HCM
4904278,Xe Nissan Navara EL A-IVI 2.5 AT 2WD 2019,Bán tải / Pickup,Nissan,Nhập khẩu,4,5,Dầu,Xe đã dùng,2019,520000000,Hà Nội
4904279,Xe Kia K3 Premium 2.0 AT 2022,Sedan,Kia,Lắp ráp trong nước,4,5,Xăng,Xe đã dùng,2022,670000000,Hà Nội
4904280,Xe Toyota Vios 1.5E 2008,Sedan,Toyota,Lắp ráp trong nước,4,5,Xăng,Xe đã dùng,2008,165000000,Ninh Bình
4904283,Xe BMW 3 Series 320i 2016,Sedan,BMW,Nhập khẩu,4,5,Xăng,Xe đã dùng,2016,720000000,TP HCM
4904303,Xe Toyota Innova G 2011,Crossover,Toyota,Lắp ráp trong nước,5,8,Xăng,Xe đã dùng,2011,360000000,TP HCM
4904319,Xe Mitsubishi Pajero Sport D 4x2 MT 2016,SUV,Mitsubishi,Lắp ráp trong nước,5,7,Dầu,Xe đã dùng,2016,495000000,Hà Nội
4904332,Xe Toyota Fortuner 2.5G 2016,SUV,Toyota,Lắp ráp trong nước,5,8,Dầu,Xe đã dùng,2016,680000000,Đăk Lăk
4904339,Xe Toyota Fortuner 2.7V 4x2 AT 2019,SUV,Toyota,Nhập khẩu,5,8,Xăng,Xe đã dùng,2019,855000000,Hà Nội
4904344,Xe Hyundai Accent 1.4 AT 2018,Sedan,Hyundai,Lắp ráp trong nước,4,5,Xăng,Xe đã dùng,2018,435000000,Đồng Nai
4904346,Xe Ford Ranger Wildtrak 2.0L 4x4 AT 2019,Bán tải / Pickup,Ford,Nhập khẩu,4,5,Dầu,Xe đã dùng,2019,680000000,Bình Thuận
4904351,Xe Mercedes Benz E class E250 2017,Sedan,Mercedes Benz,Lắp ráp trong nước,4,5,Xăng,Xe đã dùng,2017,1358000000,TP HCM
4904358,Xe Mitsubishi Xpander 1.5 AT 2020,SUV,Mitsubishi,Nhập khẩu,5,7,Xăng,Xe đã dùng,2020,550000000,Đồng Nai
4904374,Xe Kia Morning SLX 1.0 AT 2010,Hatchback,Kia,Nhập khẩu,5,5,Xăng,Xe đã dùng,2010,225000000,Hà Nội
4904380,Xe Kia Cerato 1.6 MT 2009,Sedan,Kia,Nhập khẩu,4,5,Xăng,Xe đã dùng,2009,225000000,Đà Nẵng
4904381,Xe Nissan Navara EL A-IVI 2.5 AT 2WD 2020,Bán tải / Pickup,Nissan,Nhập khẩu,4,5,Dầu,Xe đã dùng,2020,530000000,Hà Nội
4904382,Xe Ford EcoSport Titanium 1.0 EcoBoost 2019,SUV,Ford,Lắp ráp trong nước,5,5,Xăng,Xe đã dùng,2019,509000000,TP HCM
4904385,Xe VinFast Lux A 2.0 Premium 2.0 AT 2019,Sedan,VinFast,Lắp ráp trong nước,4,5,Xăng,Xe đã dùng,2019,650000000,Hà Nội
4904387,Xe Kia Carens SX 2.0 AT 2010,Crossover,Kia,Lắp ráp trong nước,5,7,Xăng,Xe đã dùng,2010,279000000,Hải Phòng
4904390,Xe Mazda BT50 Standard 2.2L 4x4 MT 2019,Bán tải / Pickup,Mazda,Nhập khẩu,4,5,Dầu,Xe đã dùng,2019,450000000,Lâm Đồng
4904393,Xe Mazda 3 1.5L Luxury 2020,Sedan,Mazda,Lắp ráp trong nước,4,5,Xăng,Xe đã dùng,2020,590000000,Hà Nội
4904396,Xe Ford Ranger XLT 2.2L 4x4 MT 2020,Bán tải / Pickup,Ford,Nhập khẩu,4,5,Dầu,Xe đã dùng,2020,580000000,Lâm Đồng
4904404,Xe Mercedes Benz GLC 300 4Matic 2018,SUV,Mercedes Benz,Lắp ráp trong nước,5,5,Xăng,Xe đã dùng,2018,1450000000,Lạng Sơn
4904407,Xe Toyota Camry 2.5HV 2022,Sedan,Toyota,Nhập khẩu,4,5,Hybrid,Xe đã dùng,2022,1319000000,Hà Nội
4904411,Xe Toyota Camry 2.5Q 2016,Sedan,Toyota,Lắp ráp trong nước,4,5,Xăng,Xe đã dùng,2016,700000000,TP HCM
4904413,Xe Mini Cooper S 3 Door 2023,Hatchback,Mini,Nhập khẩu,3,4,Xăng,Xe mới,2023,2339000000,Hà Nội
4904416,Xe Hyundai Kona 2.0 ATH 2019,Crossover,Hyundai,Lắp ráp trong nước,5,5,Xăng,Xe đã dùng,2019,575000000,Hà Nội
4904419,Xe Toyota Innova 2.0E 2017,Crossover,Toyota,Lắp ráp trong nước,5,8,Xăng,Xe đã dùng,2017,496000000,Bắc Ninh
4904422,Xe Hyundai Accent 1.4 MT 2018,Sedan,Hyundai,Lắp ráp trong nước,4,5,Xăng,Xe đã dùng,2018,360000000,Đồng Nai
4904433,Xe Kia Sorento DATH 2017,SUV,Kia,Lắp ráp trong nước,5,7,Dầu,Xe đã dùng,2017,699000000,Hà Nội
4904440,Xe Toyota Camry 2.5Q 2013,Sedan,Toyota,Lắp ráp trong nước,4,5,Xăng,Xe đã dùng,2013,580000000,Hà Nội
4904442,Xe Hyundai Accent 1.4 MT Base 2020,Sedan,Hyundai,Lắp ráp trong nước,4,5,Xăng,Xe đã dùng,2020,365000000,Đà Nẵng
4904446,Xe Toyota Fortuner 2.8V 4x4 AT Legender 2021,SUV,Toyota,Lắp ráp trong nước,5,7,Dầu,Xe đã dùng,2021,1150000000,Bà Rịa Vũng Tàu
4904451,Xe Hyundai i10 1.2 AT 2022,Hatchback,Hyundai,Lắp ráp trong nước,5,5,Xăng,Xe đã dùng,2022,415000000,TP HCM
4904456,Xe Mercedes Benz S class S450L 2017,Sedan,Mercedes Benz,Lắp ráp trong nước,4,5,Xăng,Xe đã dùng,2017,2499000000,Hà Nội
4904457,Xe Toyota Vios 1.5E 2010,Sedan,Toyota,Lắp ráp trong nước,4,5,Xăng,Xe đã dùng,2010,250000000,Yên Bái
4904461,Xe Ford Everest Titanium 2.0L 4x2 AT 2021,SUV,Ford,Nhập khẩu,5,7,Dầu,Xe đã dùng,2021,1060000000,Hà Nội
4904464,Xe Toyota Yaris 1.5G 2018,Hatchback,Toyota,Nhập khẩu,5,5,Xăng,Xe đã dùng,2018,555000000,Hà Nội
4904467,Xe Ford Everest 2.5L 4x2 MT 2015,SUV,Ford,Lắp ráp trong nước,5,8,Dầu,Xe đã dùng,2015,485000000,Hà Nội
4904469,Xe Toyota Prado VX 2.7L 2023,SUV,Toyota,Nhập khẩu,5,7,Xăng,Xe mới,2023,2628000000,Bắc Ninh
4904477,Xe Hyundai SantaFe Premium 2.4L HTRAC 2020,SUV,Hyundai,Lắp ráp trong nước,5,7,Xăng,Xe đã dùng,2020,915000000,Hà Nội
4904482,Xe Toyota Fortuner 2.7V 4x2 AT 2014,SUV,Toyota,Lắp ráp trong nước,5,8,Xăng,Xe đã dùng,2014,550000000,Quảng Trị
4904490,Xe Mercedes Benz GLC 200 4Matic 2023,SUV,Mercedes Benz,Lắp ráp trong nước,5,5,Xăng,Xe mới,2023,2189000000,Hà Nội
4904500,Xe Peugeot 3008 1.6 AT 2018,Crossover,Peugeot,Lắp ráp trong nước,5,5,Xăng,Xe đã dùng,2018,810000000,Hà Nội
4904501,Xe Toyota Vios 1.5E 2009,Sedan,Toyota,Lắp ráp trong nước,4,5,Xăng,Xe đã dùng,2009,225000000,Phú Thọ
4904502,Xe Toyota Camry 2.4G 2008,Sedan,Toyota,Lắp ráp trong nước,4,5,Xăng,Xe đã dùng,2008,360000000,Khánh Hòa
4904505,Xe Mazda 3 1.5L Luxury 2020,Sedan,Mazda,Lắp ráp trong nước,4,5,Xăng,Xe đã dùng,2020,520000000,Đồng Nai
4904506,Xe Hyundai Elantra 1.8 AT 2014,Sedan,Hyundai,Nhập khẩu,4,5,Xăng,Xe đã dùng,2014,410000000,Hà Nội
4904512,Xe Daewoo Lacetti CDX 1.6 AT 2010,Sedan,Daewoo,Nhập khẩu,4,5,Xăng,Xe đã dùng,2010,220000000,Phú Thọ
4904517,Xe Mitsubishi Triton 4x4 AT Mivec Premium 2019,Bán tải / Pickup,Mitsubishi,Nhập khẩu,4,5,Dầu,Xe đã dùng,2019,650000000,Đồng Nai
4904520,Xe Kia Cerato 1.6 AT 2016,Sedan,Kia,Lắp ráp trong nước,4,5,Xăng,Xe đã dùng,2016,435000000,Nam Định
4904522,Xe Kia Morning Van 1.0 AT 2012,Van/Minivan,Kia,Nhập khẩu,5,2,Xăng,Xe đã dùng,2012,200000000,Phú Thọ
4904523,Xe Hyundai Accent 1.4 AT 2022,Sedan,Hyundai,Lắp ráp trong nước,4,5,Xăng,Xe đã dùng,2022,485000000,Hà Nội
4904524,Xe BMW 3 Series 328i 2014,Sedan,BMW,Nhập khẩu,4,5,Xăng,Xe đã dùng,2014,660000000,Hà Nội
4904530,Xe Toyota Innova G 2007,Crossover,Toyota,Lắp ráp trong nước,5,8,Xăng,Xe đã dùng,2007,250000000,Đồng Nai
4904531,Xe Toyota Vios 1.5E CVT 2016,Sedan,Toyota,Lắp ráp trong nước,4,5,Xăng,Xe đã dùng,2016,378000000,Hà Nội
4904536,Xe Mitsubishi Triton 4x2 AT 2019,Bán tải / Pickup,Mitsubishi,Nhập khẩu,4,5,Dầu,Xe đã dùng,2019,475000000,TP HCM
4904541,Xe Toyota Raize G 1.0 CVT 2021,SUV,Toyota,Nhập khẩu,5,5,Xăng,Xe đã dùng,2021,552000000,Sơn La
4904543,Xe BMW X5 xDrive35i 2015,SUV,BMW,Nhập khẩu,5,7,Xăng,Xe đã dùng,2015,1800000000,TP HCM
4904548,Xe Ford EcoSport Titanium 1.5L AT 2017,SUV,Ford,Lắp ráp trong nước,5,5,Xăng,Xe đã dùng,2017,428000000,Lâm Đồng
4904551,Xe Mitsubishi Xpander 1.5 AT 2020,SUV,Mitsubishi,Nhập khẩu,5,7,Xăng,Xe đã dùng,2020,549000000,Hà Nội
4904556,Xe Toyota Vios 1.5E 2015,Sedan,Toyota,Lắp ráp trong nước,4,5,Xăng,Xe đã dùng,2015,298000000,Yên Bái
4904559,Xe Chevrolet Cruze LS 1.6 MT 2010,Sedan,Chevrolet,Lắp ráp trong nước,4,5,Xăng,Xe đã dùng,2010,190000000,Phú Thọ
4904560,Xe Daewoo Gentra SX 1.5 MT 2008,Sedan,Daewoo,Lắp ráp trong nước,4,5,Xăng,Xe đã dùng,2008,130000000,Đà Nẵng
4904561,Xe VinFast Fadil 1.4 AT Plus 2021,Hatchback,VinFast,Lắp ráp trong nước,5,5,Xăng,Xe đã dùng,2021,340000000,Hà Tĩnh
4904566,Xe Mitsubishi Outlander 2.0 CVT Premium 2018,SUV,Mitsubishi,Lắp ráp trong nước,5,7,Xăng,Xe đã dùng,2018,675000000,Hà Nội
4904568,Xe Honda Civic G 1.8 AT 2020,Sedan,Honda,Nhập khẩu,4,5,Xăng,Xe đã dùng,2020,730000000,Đồng Nai
4904569,Xe Ford EcoSport Titanium 1.5 AT 2021,SUV,Ford,Lắp ráp trong nước,5,5,Xăng,Xe đã dùng,2021,575000000,TP HCM
4904575,Xe Volkswagen Polo 1.6 AT 2016,Sedan,Volkswagen,Nhập khẩu,4,5,Xăng,Xe đã dùng,2016,300000000,TP HCM
4904576,Xe Mercedes Benz C class C300 AMG 2019,Sedan,Mercedes Benz,Lắp ráp trong nước,4,5,Xăng,Xe đã dùng,2019,1385000000,Hà Nội
4904579,Xe Mazda BT50 Deluxe 2.2L 4x2 AT 2021,Bán tải / Pickup,Mazda,Nhập khẩu,4,5,Dầu,Xe đã dùng,2021,599000000,TP HCM
4904580,Xe BMW 5 Series 520 2018,Sedan,BMW,Nhập khẩu,4,4,Xăng,Xe đã dùng,2018,1500000000,TP HCM
4904582,Xe Hyundai Tucson 2.0 AT CRDi 2018,Crossover,Hyundai,Lắp ráp trong nước,5,5,Dầu,Xe đã dùng,2018,755000000,Thái Nguyên
4904585,Xe Isuzu Hi lander LS 2003,SUV,Isuzu,Lắp ráp trong nước,5,8,Dầu,Xe đã dùng,2003,120000000,Hà Nội
4904601,Xe Kia Soluto 1.4 AT Luxury 2020,Sedan,Kia,Lắp ráp trong nước,4,5,Xăng,Xe đã dùng,2020,415000000,Hà Nội
4904606,Xe Kia Sedona Platinum D 2018,Van/Minivan,Kia,Lắp ráp trong nước,5,7,Dầu,Xe đã dùng,2018,899000000,Hà Nội
4904609,Xe LandRover Range Rover SVAutobiography LWB 3.0 I6 2021,SUV,LandRover,Nhập khẩu,4,4,Xăng,Xe đã dùng,2021,11399000000,TP HCM
4904617,Xe Ford Ranger XLS 2.2L 4x2 AT 2016,Bán tải / Pickup,Ford,Nhập khẩu,4,5,Dầu,Xe đã dùng,2016,465000000,Nghệ An
4904620,Xe Mercedes Benz GLC 300 4Matic 2020,SUV,Mercedes Benz,Lắp ráp trong nước,5,5,Xăng,Xe đã dùng,2020,1780000000,Hà Nội
4904624,Xe Kia Cerato 2.0 AT Premium 2020,Sedan,Kia,Lắp ráp trong nước,4,5,Xăng,Xe đã dùng,2020,569000000,Hải Phòng
4904627,Xe Mazda 3 1.5 AT 2018,Sedan,Mazda,Lắp ráp trong nước,4,5,Xăng,Xe đã dùng,2018,535000000,Hà Nội
4904628,Xe Hyundai Creta Đặc biệt 1.5 AT 2023,Crossover,Hyundai,Nhập khẩu,5,5,Xăng,Xe mới,2023,665000000,TP HCM
4904629,Xe Kia Morning LX 1.0 MT 2007,Hatchback,Kia,Nhập khẩu,5,5,Xăng,Xe đã dùng,2007,95000000,Thái Nguyên
4904635,Xe Kia Morning Luxury 2019,Hatchback,Kia,Lắp ráp trong nước,5,5,Xăng,Xe đã dùng,2019,348000000,Hòa Bình
4904640,Xe Toyota Camry 2.5Q 2022,Sedan,Toyota,Nhập khẩu,4,5,Xăng,Xe đã dùng,2022,1350000000,Hà Nội
4904643,Xe Ford Ranger XLT 4x4 MT 2003,Bán tải / Pickup,Ford,Lắp ráp trong nước,4,5,Dầu,Xe đã dùng,2003,125000000,Đăk Nông
4904646,Xe Kia Morning 1.0 AT 2011,Hatchback,Kia,Nhập khẩu,5,5,Xăng,Xe đã dùng,2011,250000000,Phú Thọ
